,id,previousHomeWin,previousAwayWin,previousDraw,previousManagerHomeWin,previousManagerAwayWin,previousManagerDraw,homeAvgRating,homePosition,homePoint,homeForm,awayAvgRating,awayPosition,awayPoint,awayForm,homeExpectedGoal,awayExpectedGoal,homeExpectedAssist,awayExpectedAssist,homeBallPosession,homeShotOnTarget,awayShotOnTarget,homeShotOffTarget,awayShotOffTarget,homeBlockedShot,awayBlockedShot,homeCorner,awayCorner,homeOffside,awayOffside,homeYellowCard,awayYellowCard,homeRedCard,awayRedCard,homeFreekick,awayFreekick,homeThrowIn,awayThrowIn,homeGoalkick,awayGoalkick,homeBigChance,awayBigChance,homeBigChanceMissed,awayBigChanceMissed,homeHitWoodwork,awayHitWoodwork,homeCounterAttack,awayCounterAttack,homeCounterAttackShot,awayCounterAttackShot,homeCounterAttackGoal,awayCounterAttackGoal,homeShotInsideBox,awayShotInsideBox,homeGoalSave,awayGoalSave,homePass,awayPass,homeAccuratePass,awayAccuratePass,homeLongPass,awayLongPass,homeAccurateLongPass,awayAccurateLongPass,homeCross,awayCross,homeAccurateCross,awayAccurateCross,homeDribble,awwayDribble,homeSuccessfulDribble,awaySuccessfulDribble,homePossesionLost,awayPossesionLost,homeDuelWon,awayDuelWon,homeAerialWon,awayAerialWon,homeTackle,awayTackle,homeInterception,awayInterception,homeClearance,awayClearance,homeTeamId,awayTeamId,homeScorePeriod1,homeScoreCurrent,awayScorePeriod1,awayScoreCurrent
5487,10385465,3,2,3,0,3,1,6.76,14,24.0,2.0,7.07,2,51.0,2.4,0.08,0.6,0.0,0.0,16.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,15.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,75.0,403.0,40.0,366.0,24.0,27.0,6.0,18.0,1.0,17.0,0.0,5.0,3.0,9.0,2.0,4.0,50.0,66.0,15.0,16.0,3.0,2.0,7.0,5.0,6.0,1.0,23.0,0.0,14,17,0,1,1,1
5503,10385472,11,4,5,0,1,0,6.89,10,31.0,1.2,6.73,20,15.0,0.6,0.4,0.42,0.0,0.0,51.0,2.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,13.0,13.0,11.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,221.0,211.0,194.0,177.0,16.0,30.0,12.0,12.0,7.0,6.0,1.0,2.0,15.0,9.0,8.0,5.0,58.0,57.0,35.0,36.0,5.0,5.0,9.0,13.0,5.0,5.0,3.0,8.0,38,45,0,0,1,1
5519,10652688,11,4,5,2,0,0,6.91,3,46.0,1.6,6.83,14,24.0,1.4,1.48,1.25,0.0,0.0,54.0,1.0,2.0,3.0,7.0,4.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,5.0,6.0,6.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,8.0,2.0,0.0,304.0,255.0,249.0,210.0,32.0,22.0,15.0,13.0,7.0,7.0,3.0,3.0,13.0,10.0,6.0,5.0,78.0,72.0,28.0,27.0,8.0,7.0,11.0,12.0,5.0,8.0,12.0,6.0,35,31,1,3,0,0
5535,10385477,9,8,3,0,0,0,6.9,5,39.0,1.2,6.84,18,20.0,1.2,0.36,0.15,0.0,0.0,62.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,9.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,312.0,198.0,260.0,141.0,21.0,27.0,13.0,9.0,16.0,7.0,3.0,1.0,7.0,6.0,2.0,3.0,85.0,79.0,22.0,36.0,10.0,15.0,7.0,10.0,6.0,10.0,9.0,14.0,33,37,0,2,0,0
5551,10385473,4,10,6,1,1,2,6.88,6,38.0,1.4,6.78,15,23.0,1.8,0.18,0.43,0.0,0.0,48.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,15.0,11.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,231.0,252.0,190.0,201.0,29.0,32.0,14.0,14.0,11.0,6.0,3.0,2.0,5.0,13.0,4.0,8.0,77.0,78.0,24.0,34.0,4.0,10.0,11.0,12.0,9.0,4.0,8.0,9.0,43,3,0,1,1,1
5567,10385480,4,13,3,1,6,1,6.81,14,24.0,1.4,6.98,1,54.0,1.4,0.0,0.39,0.0,0.0,27.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,11.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,140.0,379.0,98.0,332.0,28.0,30.0,4.0,19.0,3.0,11.0,1.0,1.0,6.0,6.0,4.0,5.0,67.0,72.0,21.0,21.0,9.0,4.0,5.0,7.0,3.0,4.0,13.0,5.0,31,42,0,0,0,1
5583,10385476,0,14,0,1,1,0,6.72,19,21.0,1.0,7.07,2,52.0,2.0,0.32,1.83,0.0,0.0,34.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,185.0,370.0,147.0,331.0,21.0,15.0,9.0,10.0,8.0,6.0,4.0,3.0,5.0,8.0,2.0,4.0,61.0,56.0,23.0,26.0,6.0,6.0,11.0,12.0,6.0,4.0,3.0,6.0,60,17,0,1,3,4
5599,10385488,5,12,3,3,1,0,6.9,4,42.0,1.8,6.88,10,31.0,1.2,0.12,0.19,0.0,0.0,43.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,6.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,214.0,283.0,179.0,255.0,19.0,18.0,10.0,11.0,5.0,8.0,1.0,0.0,14.0,10.0,10.0,7.0,54.0,56.0,34.0,27.0,8.0,7.0,12.0,7.0,1.0,5.0,9.0,11.0,33,38,0,2,0,0
5680,10385471,7,8,5,1,5,0,6.83,16,21.0,1.2,6.77,11,28.0,1.2,0.79,0.59,0.0,0.0,41.0,3.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,10.0,9.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,161.0,247.0,121.0,202.0,35.0,22.0,16.0,12.0,17.0,6.0,6.0,1.0,9.0,8.0,6.0,5.0,66.0,71.0,34.0,32.0,12.0,13.0,10.0,8.0,5.0,2.0,12.0,9.0,48,40,0,0,0,2
5696,10385486,3,15,2,0,2,2,6.78,12,26.0,0.8,6.92,8,35.0,1.4,0.51,0.49,0.0,0.0,30.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,9.0,4.0,12.0,14.0,3.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,155.0,369.0,110.0,321.0,25.0,19.0,7.0,11.0,6.0,7.0,2.0,0.0,6.0,8.0,4.0,5.0,72.0,72.0,27.0,25.0,5.0,9.0,9.0,7.0,2.0,2.0,10.0,7.0,7,44,0,0,0,0
5712,10385478,8,8,4,1,0,0,6.74,19,19.0,0.4,6.74,20,18.0,1.2,0.46,0.15,0.0,0.0,65.0,1.0,1.0,4.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,14.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,306.0,167.0,266.0,130.0,18.0,21.0,10.0,8.0,15.0,4.0,5.0,0.0,8.0,13.0,2.0,4.0,70.0,70.0,26.0,28.0,7.0,8.0,12.0,11.0,2.0,5.0,5.0,13.0,34,45,0,1,0,0
5728,10385482,10,3,4,2,1,0,6.83,18,20.0,1.0,6.76,13,25.0,1.6,0.71,0.1,0.0,0.0,52.0,1.0,2.0,4.0,0.0,4.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,10.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,213.0,206.0,170.0,163.0,19.0,29.0,6.0,15.0,21.0,10.0,2.0,2.0,8.0,13.0,4.0,7.0,76.0,70.0,27.0,32.0,12.0,14.0,7.0,7.0,3.0,2.0,8.0,20.0,37,14,0,4,0,0
5744,11047751,13,6,1,3,2,3,6.98,1,57.0,1.4,6.83,18,21.0,1.2,0.59,0.67,0.0,0.0,66.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,10.0,10.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,328.0,172.0,276.0,116.0,36.0,35.0,18.0,11.0,7.0,5.0,0.0,1.0,4.0,6.0,3.0,5.0,77.0,77.0,19.0,27.0,8.0,12.0,3.0,7.0,4.0,8.0,7.0,8.0,42,48,2,4,0,0
5760,11047752,14,4,2,2,1,1,6.91,7,36.0,1.6,6.79,15,24.0,1.4,0.93,0.92,0.0,0.0,60.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,3.0,11.0,12.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,2.0,295.0,199.0,253.0,157.0,23.0,28.0,16.0,14.0,12.0,4.0,5.0,2.0,12.0,11.0,7.0,8.0,67.0,63.0,28.0,24.0,7.0,3.0,7.0,10.0,7.0,6.0,2.0,12.0,44,3,0,2,0,0
5776,10517280,14,3,3,12,1,1,7.07,2,55.0,2.0,6.96,5,41.0,1.2,0.99,0.26,0.0,0.0,55.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,8.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,289.0,237.0,254.0,199.0,25.0,29.0,16.0,14.0,11.0,7.0,2.0,1.0,10.0,9.0,8.0,7.0,53.0,59.0,25.0,17.0,6.0,4.0,6.0,3.0,3.0,5.0,11.0,11.0,17,39,1,2,0,0
5857,10385485,9,7,4,1,0,0,6.78,11,31.0,1.2,6.79,12,27.0,0.8,0.93,0.03,0.0,0.0,56.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,8.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,250.0,187.0,223.0,163.0,20.0,20.0,12.0,8.0,3.0,8.0,2.0,0.0,11.0,13.0,5.0,8.0,49.0,49.0,23.0,28.0,4.0,2.0,7.0,12.0,3.0,5.0,8.0,3.0,40,7,1,1,0,0
5873,10385490,11,1,2,2,0,0,6.99,1,60.0,2.0,6.71,19,21.0,1.0,0.87,1.09,0.0,0.0,85.0,3.0,2.0,4.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,6.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0,3.0,393.0,69.0,351.0,35.0,14.0,30.0,9.0,9.0,25.0,2.0,3.0,0.0,16.0,6.0,11.0,1.0,80.0,54.0,33.0,19.0,10.0,6.0,7.0,10.0,2.0,5.0,0.0,35.0,42,60,0,3,1,2
5889,10385495,10,5,5,2,0,0,6.87,10,31.0,0.6,6.75,17,22.0,0.8,1.12,0.18,0.0,0.0,59.0,2.0,0.0,5.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,7.0,7.0,4.0,8.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,284.0,205.0,245.0,159.0,18.0,21.0,11.0,3.0,15.0,4.0,4.0,2.0,13.0,7.0,6.0,2.0,74.0,74.0,29.0,23.0,9.0,6.0,12.0,11.0,6.0,7.0,6.0,8.0,38,34,0,1,0,0
5905,10385496,5,10,5,1,0,0,6.74,20,18.0,0.6,6.8,15,24.0,1.4,1.31,0.82,0.0,0.0,42.0,4.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,5.0,8.0,12.0,7.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,0.0,3.0,187.0,259.0,142.0,201.0,34.0,25.0,8.0,10.0,6.0,6.0,1.0,2.0,11.0,12.0,7.0,6.0,69.0,80.0,26.0,33.0,4.0,13.0,9.0,9.0,6.0,4.0,5.0,6.0,45,31,1,1,0,0
5921,10385492,7,10,3,0,0,0,6.78,15,24.0,1.4,6.91,4,45.0,2.4,0.0,0.57,0.0,0.0,45.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0,8.0,8.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,219.0,267.0,178.0,234.0,33.0,22.0,11.0,13.0,4.0,11.0,1.0,3.0,3.0,5.0,3.0,1.0,50.0,59.0,23.0,13.0,2.0,4.0,11.0,1.0,2.0,3.0,12.0,4.0,3,33,0,1,0,0
5937,10385487,6,3,6,0,0,0,6.9,8,35.0,1.6,6.85,16,23.0,1.6,1.11,0.33,0.0,0.0,75.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,371.0,122.0,338.0,82.0,21.0,18.0,17.0,6.0,12.0,6.0,0.0,0.0,14.0,8.0,9.0,4.0,64.0,60.0,25.0,16.0,3.0,2.0,10.0,6.0,1.0,5.0,5.0,15.0,30,37,1,4,0,0
5953,10385507,4,5,2,0,1,1,6.74,14,25.0,1.0,6.81,18,21.0,1.2,0.59,1.68,0.0,0.0,52.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,19.0,9.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,220.0,208.0,164.0,149.0,29.0,40.0,9.0,22.0,10.0,8.0,1.0,4.0,10.0,7.0,6.0,3.0,85.0,79.0,25.0,37.0,8.0,18.0,7.0,10.0,4.0,7.0,9.0,12.0,14,48,1,2,2,2
5969,10652686,8,5,7,3,1,0,6.92,6,39.0,2.0,6.94,3,49.0,2.0,0.67,0.5,0.0,0.0,59.0,1.0,3.0,3.0,1.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,12.0,12.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,242.0,163.0,183.0,114.0,35.0,23.0,15.0,9.0,13.0,14.0,4.0,2.0,6.0,11.0,3.0,4.0,91.0,80.0,21.0,24.0,4.0,8.0,9.0,7.0,3.0,5.0,5.0,18.0,44,35,1,7,0,0
5985,11014934,9,5,3,2,1,0,6.86,9,35.0,1.8,6.87,7,39.0,1.6,0.98,0.83,0.0,0.0,36.0,3.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,8.0,9.0,8.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,138.0,248.0,86.0,206.0,26.0,30.0,9.0,14.0,12.0,19.0,2.0,3.0,5.0,15.0,3.0,11.0,70.0,71.0,31.0,26.0,11.0,5.0,8.0,3.0,5.0,8.0,17.0,15.0,50,43,1,3,1,2
6001,10385494,2,14,1,1,1,0,6.71,20,21.0,0.8,6.94,5,42.0,2.6,0.8,0.66,0.0,0.0,34.0,1.0,5.0,2.0,4.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,9.0,9.0,5.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,153.0,306.0,105.0,260.0,31.0,44.0,6.0,21.0,8.0,13.0,2.0,2.0,15.0,5.0,12.0,3.0,72.0,71.0,30.0,23.0,9.0,9.0,4.0,8.0,4.0,4.0,10.0,8.0,60,44,1,1,0,0
6082,10385516,3,2,2,3,1,0,6.8,19,22.0,0.8,6.86,9,38.0,1.8,0.88,0.38,0.0,0.0,42.0,4.0,2.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,7.0,15.0,4.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,3.0,155.0,223.0,104.0,161.0,34.0,38.0,9.0,15.0,12.0,9.0,3.0,2.0,8.0,4.0,5.0,2.0,83.0,92.0,27.0,19.0,8.0,9.0,8.0,5.0,6.0,2.0,10.0,9.0,48,50,1,1,0,0
6098,10385513,4,10,6,5,3,1,6.8,15,24.0,1.2,6.88,10,34.0,1.0,1.37,1.14,0.0,0.0,54.0,4.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,8.0,4.0,10.0,11.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,284.0,241.0,242.0,199.0,15.0,29.0,6.0,13.0,4.0,4.0,1.0,1.0,18.0,10.0,11.0,3.0,68.0,65.0,35.0,28.0,6.0,7.0,10.0,14.0,8.0,6.0,3.0,5.0,31,38,1,1,2,3
6114,10385515,3,11,6,0,0,1,6.75,18,22.0,0.8,6.93,8,38.0,1.6,0.56,1.35,0.0,0.0,37.0,2.0,1.0,1.0,5.0,4.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,10.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,208.0,356.0,173.0,313.0,14.0,16.0,7.0,12.0,2.0,7.0,0.0,2.0,6.0,10.0,3.0,5.0,59.0,65.0,19.0,27.0,3.0,7.0,7.0,10.0,10.0,4.0,6.0,2.0,34,30,1,2,1,2
6130,10385499,3,14,3,1,2,1,6.78,12,27.0,0.6,7.07,2,58.0,2.6,0.1,0.65,0.0,0.0,29.0,0.0,1.0,0.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,11.0,7.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,128.0,328.0,90.0,291.0,23.0,26.0,9.0,15.0,6.0,11.0,1.0,3.0,3.0,9.0,2.0,8.0,60.0,56.0,18.0,24.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,8.0,7,17,0,0,0,1
6146,10385504,5,6,1,2,1,0,6.91,4,45.0,1.8,6.75,14,26.0,1.0,1.2,0.03,0.0,0.0,60.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,7.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,309.0,208.0,275.0,167.0,33.0,26.0,22.0,14.0,13.0,7.0,4.0,1.0,8.0,5.0,7.0,5.0,53.0,55.0,25.0,17.0,11.0,6.0,1.0,4.0,4.0,5.0,7.0,12.0,33,14,2,3,0,1
6162,10385517,9,5,6,1,1,1,6.83,18,23.0,1.0,6.78,11,34.0,1.2,1.6,0.87,0.0,0.0,36.0,3.0,3.0,4.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,10.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,1.0,156.0,308.0,127.0,277.0,14.0,18.0,8.0,13.0,15.0,6.0,4.0,3.0,5.0,13.0,3.0,6.0,56.0,55.0,26.0,22.0,6.0,4.0,14.0,8.0,8.0,3.0,10.0,13.0,37,40,1,1,1,1
6178,10385512,2,12,6,0,2,1,6.86,8,39.0,1.6,7.0,1,63.0,2.4,0.08,1.64,0.0,0.0,46.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,6.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,243.0,282.0,200.0,245.0,23.0,25.0,8.0,10.0,4.0,10.0,0.0,3.0,8.0,5.0,4.0,4.0,61.0,60.0,21.0,23.0,7.0,7.0,5.0,7.0,2.0,1.0,5.0,5.0,43,42,0,0,3,3
6194,10385505,6,4,10,1,0,0,6.94,6,41.0,0.6,6.79,13,27.0,1.4,1.44,0.06,0.0,0.0,50.0,5.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,11.0,7.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,4.0,190.0,189.0,161.0,155.0,15.0,19.0,7.0,9.0,17.0,10.0,3.0,1.0,9.0,12.0,6.0,8.0,63.0,61.0,24.0,24.0,5.0,4.0,8.0,9.0,4.0,5.0,9.0,17.0,39,3,1,2,0,1
6210,10652679,9,2,9,0,0,1,6.9,3,49.0,2.0,6.74,20,21.0,1.2,0.63,0.38,0.0,0.0,55.0,3.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,10.0,14.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,228.0,189.0,186.0,158.0,24.0,18.0,14.0,7.0,10.0,8.0,3.0,1.0,8.0,7.0,5.0,4.0,61.0,62.0,25.0,22.0,7.0,4.0,11.0,6.0,1.0,8.0,8.0,9.0,35,45,0,0,0,0
6226,11055513,2,5,3,0,1,0,6.75,20,22.0,1.4,6.85,9,38.0,1.6,0.13,1.28,0.0,0.0,61.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,10.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,287.0,179.0,238.0,127.0,30.0,30.0,9.0,13.0,9.0,9.0,2.0,4.0,9.0,12.0,5.0,8.0,73.0,73.0,23.0,35.0,8.0,11.0,8.0,11.0,2.0,8.0,6.0,7.0,45,50,0,0,1,2
6242,11055512,5,6,8,1,0,1,6.93,7,39.0,1.6,6.77,12,27.0,0.6,0.29,1.1,0.0,0.0,60.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,7.0,8.0,7.0,3.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,277.0,176.0,233.0,138.0,21.0,31.0,9.0,13.0,4.0,11.0,0.0,3.0,4.0,9.0,1.0,6.0,62.0,64.0,26.0,21.0,5.0,2.0,9.0,6.0,5.0,6.0,5.0,5.0,30,7,1,1,0,0
6258,10385521,4,9,4,0,2,0,6.74,14,26.0,0.4,6.94,5,44.0,1.0,0.19,0.96,0.0,0.0,47.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,8.0,13.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,181.0,197.0,131.0,153.0,43.0,21.0,14.0,6.0,4.0,12.0,1.0,2.0,6.0,8.0,2.0,4.0,71.0,72.0,21.0,31.0,8.0,11.0,6.0,8.0,7.0,7.0,9.0,5.0,14,39,1,1,1,2
6274,10385536,3,4,1,1,0,1,6.78,11,35.0,1.4,6.71,18,24.0,1.4,1.49,0.95,0.0,0.0,58.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,10.0,8.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,1.0,263.0,186.0,229.0,162.0,24.0,24.0,13.0,15.0,5.0,7.0,0.0,4.0,13.0,14.0,7.0,10.0,59.0,48.0,23.0,27.0,3.0,3.0,8.0,9.0,1.0,7.0,2.0,8.0,40,60,1,3,0,0
6290,10385529,0,4,2,0,4,2,6.86,8,41.0,1.6,6.8,16,24.0,0.6,0.57,0.4,0.0,0.0,54.0,2.0,0.0,2.0,4.0,5.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,17.0,9.0,4.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,261.0,229.0,203.0,194.0,28.0,18.0,12.0,6.0,15.0,4.0,4.0,1.0,10.0,8.0,7.0,5.0,84.0,60.0,27.0,22.0,7.0,9.0,10.0,7.0,2.0,4.0,3.0,17.0,50,31,1,1,0,1
